typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20240101","2024","52","2024","410","KOR","Rep. of Korea","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32237.263","true","-1","N/A","0","false","32237.263","true","0","false",,"1038910","1038910","6","false","true",
"C","A","20240101","2024","52","2024","414","KWT","Kuwait","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","493206.594","true","-1","N/A","0","false","493206.594","true","0","false",,"6464028","6464028","6","false","true",
"C","A","20240101","2024","52","2024","417","KGZ","Kyrgyzstan","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","603","false","8","kg","603","false","603","false","0","false",,"16809","16809","0","false","true",
"C","A","20240101","2024","52","2024","422","LBN","Lebanon","X","Export","0","W00","World","0","W00","World","H5","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","89973.659","true","-1","N/A","0","false","89973.659","true","0","false",,"1179917","1179917","6","false","true",
"C","A","20240101","2024","52","2024","426","LSO","Lesotho","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9","false","8","kg","9","false","9","false","0","false",,"30.795","30.795","0","false","true",
"C","A","20240101","2024","52","2024","428","LVA","Latvia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","236532.019","true","-1","N/A","0","false","236532.019","true","0","false",,"3576935.983","3576935.983","6","false","true",
"C","A","20240101","2024","52","2024","440","LTU","Lithuania","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","108064.816","false","8","kg","108064.816","false","108064.816","false","0","false",,"1742811","1742811","0","false","true",
"C","A","20240101","2024","52","2024","442","LUX","Luxembourg","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5025.2","false","8","kg","5025.2","false","5025.2","false","0","false",,"405407.55","405407.55","0","false","true",
"C","A","20240101","2024","52","2024","446","MAC","China, Macao SAR","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false",,"63.067","63.067","0","false","true",
"C","A","20240101","2024","52","2024","450","MDG","Madagascar","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","302.45","false","8","kg","302.45","false","302.45","false","0","false",,"706.898","706.898","0","false","true",
"C","A","20240101","2024","52","2024","454","MWI","Malawi","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","121949.5","false","8","kg","121949.5","false","121949.5","false","0","false",,"124448.59","124448.59","0","false","true",
"C","A","20240101","2024","52","2024","458","MYS","Malaysia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","717817.215","false","8","kg","717817.215","false","717817.215","false","0","false",,"2067372.187","2067372.187","0","false","true",
"C","A","20240101","2024","52","2024","480","MUS","Mauritius","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26119","false","8","kg","26119","false","25907","false","0","false",,"296717.035","296717.035","0","false","true",
"C","A","20240101","2024","52","2024","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","815.74","true","8","kg","792","false","815.74","true","0","false",,"1237","1237","6","false","true",
"C","A","20240101","2024","52","2024","360","IDN","Indonesia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","282.088","false","8","kg","282.088","false","282.088","false","0","false",,"5108.451","5108.451","0","false","true",
"C","A","20240101","2024","52","2024","388","JAM","Jamaica","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","5711.88","false","-1","N/A","0","false","5711.88","false","0","false",,"105588","105588","0","false","true",
"C","A","20240101","2024","52","2024","417","KGZ","Kyrgyzstan","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","288","false","8","kg","288","false","288","false","0","false",,"12124","12124","0","false","true",
"C","A","20240101","2024","52","2024","428","LVA","Latvia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","25","false","8","kg","25","false","25","false","0","false",,"269.304","269.304","0","false","true",
"C","A","20240101","2024","52","2024","458","MYS","Malaysia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","1466.955","false","8","kg","1466.955","false","1466.955","false","0","false",,"15217.545","15217.545","0","false","true",
"C","A","20240101","2024","52","2024","480","MUS","Mauritius","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","1672","false","8","kg","1672","false","1578","false","0","false",,"26105.585","26105.585","0","false","true",
"C","A","20240101","2024","52","2024","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","7","false","8","kg","7","false","7","false","0","false",,"444","444","0","false","true",
"C","A","20240101","2024","52","2024","458","MYS","Malaysia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","2000","Water","8","kg","199576.24","false","8","kg","199576.24","false","199576.24","false","0","false",,"1206968.181","1206968.181","0","false","true",
"C","A","20240101","2024","52","2024","348","HUN","Hungary","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","2100","Sea","8","kg","107","false","8","kg","107","false","107","false","0","false",,"1777.748","1777.748","0","false","true",
"C","A","20240101","2024","52","2024","360","IDN","Indonesia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","2100","Sea","8","kg","314499.22","false","8","kg","314499.22","false","314499.22","false","0","false",,"982741.621","982741.621","0","false","true",
"C","A","20240101","2024","52","2024","388","JAM","Jamaica","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","2100","Sea","8","kg","203464.38","false","8","kg","203464.38","false","203464.38","false","0","false",,"1805545","1805545","0","false","true",
"C","A","20240101","2024","52","2024","428","LVA","Latvia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","2100","Sea","8","kg","21422","false","8","kg","21422","false","21422","false","0","false",,"267081.332","267081.332","0","false","true",
"C","A","20240101","2024","52","2024","446","MAC","China, Macao SAR","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","2100","Sea","8","kg","1","false","8","kg","1","false","1","false","0","false",,"11.614","11.614","0","false","true",
"C","A","20240101","2024","52","2024","480","MUS","Mauritius","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","2100","Sea","8","kg","24447","false","8","kg","24447","false","24329","false","0","false",,"270611.449","270611.449","0","false","true",
"C","A","20240101","2024","52","2024","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","2100","Sea","8","kg","23.74","true","8","kg","0","false","23.74","true","0","false",,"36","36","6","false","true",
"C","A","20240101","2024","52","2024","348","HUN","Hungary","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","3200","Road","8","kg","2764","false","8","kg","2764","false","2764","false","0","false",,"49603.668","49603.668","0","false","true",
"C","A","20240101","2024","52","2024","360","IDN","Indonesia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","3200","Road","8","kg","3575.322","false","8","kg","3575.322","false","3575.322","false","0","false",,"15168.731","15168.731","0","false","true",
"C","A","20240101","2024","52","2024","417","KGZ","Kyrgyzstan","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","3200","Road","8","kg","315","false","8","kg","315","false","315","false","0","false",,"4685","4685","0","false","true",
